16707,"Development of the Mucociliary System in the Murine Eustachian Tube and Middle Ears (HSC) Medicine - Otorhinolaryngology;  Korean Journal of Otolaryngology-Head and Neck Surgery ---Korean Society of Otorhinolaryngology - Head and Neck Surgery Department of Otolaryngology, Yonsei University College of Medicine, Seoul, Korea Otological Research Laboratories, Department of Otolaryngology, The Ohio State University College of Medicine, Columbus, Ohio, USA http://retractionwatch.com/2011/02/24/korean-ent-journal-retracts-17-papers-citing-overlap/",+Duplication of Article,Keehyun Park Ho Ki Lee Myung Hyun Chung Young Myoung Kim Jae Young Kim David J Lim,02/01/1992 00000000 unavailable,01/01/2011 00000000 10.3342/kjorl-hns.2011.54.1.95,Review Article Retraction,South Korea United States No
16706,"Development of the Murine Tubotympanal Cavity (HSC) Medicine - Otorhinolaryngology;  Korean Journal of Otolaryngology-Head and Neck Surgery ---Korean Society of Otorhinolaryngology - Head and Neck Surgery Department of Otolaryngology, Yonsei University College of Medicine, Seoul Department of Otolaryngology, College of Medicine,Ewha Woman's University, Seoul, Korea National Institute of Deafness and Other Communication Disorders, Rockville. MD, USA http://retractionwatch.com/2011/02/24/korean-ent-journal-retracts-17-papers-citing-overlap/",+Duplication of Article,Keehyun Park Myung Hyun Chung Byoung Kil Hwang Young Myoung Kim David J Kim,04/01/1993 00000000 unavailable,01/01/2011 00000000 10.3342/kjorl-hns.2011.54.1.94,Retracted Article Retraction,South Korea United States No
16705,"Development of the Secretory Elements in the Murine Middle Ear and Eustachian Tube (HSC) Medicine - Otorhinolaryngology;  Korean Journal of Otolaryngology-Head and Neck Surgery ---Korean Society of Otorhinolaryngology - Head and Neck Surgery Department of Otorhinolaryngology, College of Medicine, Yonsei University, Seoul, Korea Otological Research Laboratories, Department of Otolaryngology, College of Medicine, The Ohio State University, Columbus, Ohio, USA http://retractionwatch.com/2011/02/24/korean-ent-journal-retracts-17-papers-citing-overlap/",+Duplication of Article,Keehyun Park Myung Hyun Chung Young Myoung Kim Sung Kyun Moon David J Lim,06/01/1992 00000000 unavailable,01/01/2011 00000000 10.3342/kjorl-hns.2011.54.1.93,Research Article Retraction,South Korea United States No
17917,"EcPV2 DNA in equine squamous cell carcinomas and normal genital and ocular mucosa (BLS) Biology - Cancer; (HSC) Veterinary Science;  Veterinary Microbiology ---Elsevier Department of Surgery and Anaesthesiology of Domestic Animals, Faculty of Veterinary Medicine, Ghent University, Salisburylaan 133, 9820 Merelbeke, Belgium Department of Molecular Microbiology and Immunology, University of Southern California, Norris Comprehensive Cancer Center, 1450 Biggy Street, Los Angeles, CA 90033, USA Joint Unit in Genomics and Health, Centre for Public Health Research (CSISP), Avenida de Cataluña 21, 46020 Valencia, Spain CIBER en Epidemiología y Salud Pública (CIBERESP), Barcelona, Spain",+Contamination of Materials (General),Eva Vanderstraeten Lies Bogaert Ignacio G Bravo Ann Martens,07/22/2010 20813468 10.1016/j.vetmic.2010.07.008,01/01/2011 00000000 10.1016/j.vetmic.2010.07.008,Research Article Retraction,Belgium Spain United States No
1219,"Effects of a New Phosphodiesterase Enzyme Type v Inhibitor (UK 343-664) Versus Milrinone in a Porcine Model of Acute Pulmonary Hypertension (BLS) Biology - Cellular; (HSC) Medicine - Cardiovascular; (HSC) Medicine - Pulmonology;  The Annals of Thoracic Surgery ---Elsevier Department of Anesthesiology and Division of Thoracic and Cardiovascular Surgery, University of Florida College of MedicineNorth Florida/South Georgia Veterans Health System, Malcolm B. Randall Veterans Affairs Medical Center, Gainesville, Florida http://retractionwatch.com/2011/01/04/thoracic-surgery-journal-retracts-hypertension-study-marred-by-troubled-data/ http://retractionwatch.com/2011/01/05/why-was-that-paper-retracted-editor-to-retraction-watch-its-none-of-your-damn-business/ http://retractionwatch.com/2017/03/14/editors-retract-paper-emergency-procedure-investigation-uncovers-data-issues/",+Duplication of Data+Investigation by Company/Institution+Notice - Limited or No Information,Felipe Urdaneta Jessica Wilert Thomas Beaver Bhiken Naik David S Kirby Emilio B Lobato,10/01/2004 15464509 10.1016/j.athoracsur.2004.04.039,01/01/2011 21213615 10.1016/j.athoracsur.2010.10.052,Research Article Retraction,United States No
6350,"Erratum to: Osteoporotic hip fracture costs in the elderly  Turkish population (HSC) Medicine - Rehabilitation/Therapy; (HSC) Medicine - Surgery; (PHY) Statistics;  Acta Orthopaedica et Traumatologica Turcica ---Deomed Publishing Editor, Acta Orthopaedica et Traumatologica Turcica",+Error by Journal/Publisher,Onder Kilicoglu,01/01/2011  10.3944/AOTT.2011.2543err1,01/01/2011  10.3944/AOTT.2011.2543err2,Clinical Study Correction/Erratum/Corrigendum Retraction,Turkey No
16715,"Expression of PLC-1 in Human Middle Ear Cholesteatoma (HSC) Medicine - Otorhinolaryngology;  Korean Journal of Otolaryngology-Head and Neck Surgery ---Korean Society of Otorhinolaryngology - Head and Neck Surgery Department of Otolaryngology, Pulmonary, Ajou University School of Medicine, Suwon, Korea Department of Critical Medicine, Ajou University School of Medicine, Suwon, Korea http://retractionwatch.com/2011/02/24/korean-ent-journal-retracts-17-papers-citing-overlap/",+Duplication of Article,Young Myoung Chun Keehyun Park Dong Hoon Lee Sung Chul Hwang,07/01/1997 00000000 unavailable,01/01/2011 00000000 10.3342/kjorl-hns.2011.54.1.103,Review Article Retraction,South Korea No
16720,"Expression Pattern of Gap Junction Protein, Connexin 26 and 43 in Human Middle Ear Cholesteatomas (HSC) Medicine - Otorhinolaryngology;  Korean Journal of Otolaryngology-Head and Neck Surgery ---Korean Society of Otorhinolaryngology - Head and Neck Surgery Department of Otolaryngology, Ajou University School of Medicine, Suwon, Korea http://retractionwatch.com/2011/02/24/korean-ent-journal-retracts-17-papers-citing-overlap/",+Duplication of Article,Yun Hoon Choung Keehyun Park Sung Ook Kang You Ree Shin Min Jung Cho Yong Ro Yoon,01/01/2006 00000000 unavailable,01/01/2011 00000000 10.3342/kjorl-hns.2011.54.1.108,Review Article Retraction,South Korea No
657,"Helicobacter pylori Induces CCL20 Expression (BLS) Biology - Cellular; (BLS) Biology - General; (BLS) Biology - Molecular; (BLS) Genetics; (BLS) Microbiology; (HSC) Medicine - Immunology; (PUB) Society/Association Journals;  Infection and Immunity ---American Society for Microbiology Divisions of Molecular Virology and Oncology, Control and Prevention of Infectious Diseases, Graduate School of Medicine, Divisions of Child Health and Welfare, Endocrinology and Metabolism, Faculty of Medicine, Department of Endoscopy, University Hospital, University of the Ryukyus, Nishihara, Okinawa 903-0215, Japan Department of Pathology, Institute of Tropical Medicine, Nagasaki University, Nagasaki 852-8523, Japan Division of Cytokine Signaling, Nagasaki University Graduate School of Biomedical Sciences, Nagasaki 852-8523, Japan http://retractionwatch.com/2011/06/06/three-more-for-retractions-for-naoki-mori-and-a-hint-of-the-mother-of-retractions/ http://retractionwatch.com/2010/12/24/japanese-virologist-hit-with-publishing-ban-after-widespread-data-manipulation/",+Falsification/Fabrication of Data+Falsification/Fabrication of Image+Investigation by Company/Institution+Investigation by Journal/Publisher+Misconduct - Official Investigation/Finding+Misconduct by Author+Publishing Ban,Koh Tomimori Eriko Uema Hiromitsu Teruya Chie Ishikawa Taeko Okudaira Masachika Senba Kazuo Yamamoto Toshifumi Matsuyama Fukunori Kinjo Jiro Fujita Naoki Mori,11/01/2007 17724069 10.1128/IAI.00731-07,01/01/2011 21177934 10.1128/IAI.01068-10,Research Article Retraction,Japan No
658,"Helicobacter pylori-induced interleukin-12 p40 Expression (BLS) Biology - Cellular; (BLS) Biology - General; (BLS) Biology - Molecular; (BLS) Genetics; (BLS) Microbiology; (HSC) Medicine - Gastroenterology; (HSC) Medicine - Immunology; (PUB) Society/Association Journals;  Infection and Immunity ---American Society for Microbiology Divisions of Molecular Virology and Oncology, Control and Prevention of Infectious Diseases, Graduate School of Medicine, Division of Child Health and Welfare, Faculty of Medicine, Department of Endoscopy, University Hospital, University of the Ryukyus, Nishihara, Okinawa 903-0215, JapanDepartments of Pathology, Bacteriology, Institute of Tropical Medicine, Nagasaki University, Nagasaki 852-8523, JapanDepartment of Microbiology and Immunology, Institute of Medical Science, The University of Tokyo, Tokyo 108-8639, JapanBioXell SpA, Milan, Italy http://retractionwatch.com/2010/12/24/japanese-virologist-hit-with-publishing-ban-after-widespread-data-manipulation/",+Falsification/Fabrication of Data+Falsification/Fabrication of Image+Investigation by Company/Institution+Investigation by Journal/Publisher+Misconduct - Official Investigation/Finding+Misconduct by Author+Publishing Ban,Eriko Takeshima Koh Tomimori Hiromitsu Teruya Chie Ishikawa Masachika Senba Daniele D'Ambrosio Fukunori Kinjo Hitomi Mimuro Chihiro Sasakawa Toshiya Hirayama Jiro Fujita Naoki Mori,04/01/2009 19179414 10.1128/IAI.01456-08,01/01/2011 21177935 10.1128/IAI.01069-10,Research Article Retraction,Italy Japan No
655,"Induction of Monocyte Chemoattractant Protein 1 by Helicobacter pylori Involves NF-kB (BLS) Biology - Cellular; (BLS) Biology - General; (BLS) Biology - Molecular; (BLS) Genetics; (BLS) Microbiology; (HSC) Medicine - Immunology; (PUB) Society/Association Journals;  Infection and Immunity ---American Society for Microbiology Department of Preventive Medicine and AIDS Research and Department of Bacteriology, USAInstitute of Tropical Medicine, Nagasaki University, Nagasaki, and First Department of Internal Medicine, Yokohama City University School of Medicine, Yokohama, JapanGladstone Institute of Virology and Immunology, San Francisco, California, USAand Immunopathology Section, Laboratory of Immunobiology, National Cancer Institute-Frederick Cancer Research and Development Center, Frederick, Maryland, USA http://retractionwatch.com/2010/12/24/japanese-virologist-hit-with-publishing-ban-after-widespread-data-manipulation/",+Falsification/Fabrication of Data+Investigation by Company/Institution+Investigation by Journal/Publisher+Misconduct - Official Investigation/Finding+Misconduct by Author+Publishing Ban,Naoki Mori Atsuhisa Ueda Romas Geleziunas Akihiro Wada Toshiya Hirayama Teizo Yoshimura Naoki Yamamoto,03/01/2001 11179289 10.1128/IAI.69.3.1280-1286.2001,01/01/2011 21177932 10.1128/IAI.01066-10,Research Article Retraction,United States No
16713,"Mechanism of Apoptotic Cell Death in Cholesteatoma Epithelium (HSC) Medicine - Otorhinolaryngology;  Korean Journal of Otolaryngology-Head and Neck Surgery ---Korean Society of Otorhinolaryngology - Head and Neck Surgery Department of Otolaryngology, Ajou University School of Medicine, Suwon, Korea Department of Otorhinolaryngology, Yousei University College of Medicine, Seoul, Korea Department of Otolaryngology, Kunkook University College of Medicine, Chungju, Korea http://retractionwatch.com/2011/02/24/korean-ent-journal-retracts-17-papers-citing-overlap/",+Duplication of Article,Hong Joon Park Keehyun Park Bo Hyung Kim Yun Hoon Choung Myung Hyun Chung,04/01/1998 00000000 unavailable,01/01/2011 00000000 10.3342/kjorl-hns.2011.54.1.101,Review Article Retraction,South Korea No
16708,"Mitotic Activity of Tympanic Membrane and External Auditory Canal Skin in Normal Mongolian Gerbil (HSC) Medicine - Otorhinolaryngology;  Korean Journal of Otolaryngology-Head and Neck Surgery ---Korean Society of Otorhinolaryngology - Head and Neck Surgery Department of Otolaryngology, School of Medicine, Ajou University, Suwon, Korea http://retractionwatch.com/2011/02/24/korean-ent-journal-retracts-17-papers-citing-overlap/",+Duplication of Article,Keehyun Park Young Myoung Chun Seong Mo Koo Seong Kyun Kim,07/01/1997 00000000 unavailable,01/01/2011 00000000 10.3342/kjorl-hns.2011.54.1.96,Review Article Retraction,United States No
16714,"Molecular Genetic Analysis of Connexin 26 in Korean Congenital Hearing Loss (HSC) Medicine - Otorhinolaryngology;  Korean Journal of Otolaryngology-Head and Neck Surgery ---Korean Society of Otorhinolaryngology - Head and Neck Surgery Department of Otolaryngology, Ajou University School of Medicine, Suwon, Korea http://retractionwatch.com/2011/02/24/korean-ent-journal-retracts-17-papers-citing-overlap/",+Duplication of Article,Hong Joon Park Keehyun Park Jung Whan Song Yun Hoon Choung Ho Seok Choi,04/01/1998 00000000 unavailable,01/01/2011 00000000 10.3342/kjorl-hns.2011.54.1.102,Research Article Retraction,South Korea No
6349,"Osteoporotic hip fracture costs in the elderly Turkish population (HSC) Medicine - Rehabilitation/Therapy; (PHY) Statistics;  Acta Orthopaedica et Traumatologica Turcica ---Deomed Publishing Department of Physiotherapy and Rehabilitation, Faculty of Medicine, Ege University, Izmir, Turkey Department of Physiotherapy and Rehabilitation, Faculty of Medicine, Hacettepe University, Ankara, Turkey Market Access Director, Sanofi-Aventis Turkey, Istanbul, Turkey Medical Director, Sanofi-Aventis Turkey, Istanbul, Turkey",+Error by Journal/Publisher,Simin Hepgüler Alp Cetin Çetin Deger Ülkem Erkent,01/01/2011 22032996 10.3944/AOTT.2011.2543,01/01/2011  10.3944/AOTT.2011.2543err1,Clinical Study Correction,Turkey No
9030,"Polycyclic aromatic hydrocarbons in Bangladeshi vegetables (ENV) Food Science; (HSC) Public Health and Safety; (PUB) Society/Association Journals;  Food and Chemical Toxicology: an International Journal Published for the British Industrial Biological Research Association ---Elsevier Biotechnology Research Institute, University Sabah Malaysia, Locked Bag No. 2073, 88999 Kotakinabalu, Sabah, Malaysia  School of Medicine, University Sabah Malaysia, Locked Bag No. 2073, 88999 Kotakinabalu, Sabah, Malaysia",+Plagiarism of Article,M Amzad Hossain Mohammad Zahirul Hoque,11/04/2010 21056073 10.1016/j.fct.2010.10.023,01/01/2011  10.1016/j.fct.2010.10.023,Research Article Retraction,Malaysia No
16709,"Signal Transduction System of Experimentally Induced Cholesteatoma in the Mongolian Gerbil (HSC) Medicine - Otorhinolaryngology;  Korean Journal of Otolaryngology-Head and Neck Surgery ---Korean Society of Otorhinolaryngology - Head and Neck Surgery Department of Otorhinolaryngology-Head and Neck Surgery, College of Medicine, Hallym University, Seoul Department of Otolaryngology, Ajou University School of Medicine, Suwon, Korea.  Department of Pulmonary and Critical Medicine, Ajou University School of Medicine, Suwon, Korea http://retractionwatch.com/2011/02/24/korean-ent-journal-retracts-17-papers-citing-overlap/",+Duplication of Article,Dong Hoon Lee Keehyun Park Hong Joon Park Jeong Min Chun Sung Chul Hwang,06/01/1999 00000000 unavailable,01/01/2011 00000000 10.3342/kjorl-hns.2011.54.1.97,Review Article Retraction,South Korea No
3994,"Sleep-disordered breathing in patients with Parkinson's disease (HSC) Biostatistics/Epidemiology; (HSC) Medicine - Geriatric; (HSC) Medicine - Neurology; (HSC) Medicine - Pulmonology; (PUB) Society/Association Journals;  Singapore Medical Journal ---Singapore Medical Association Department of Medicine, Faculty of Medicine, Universiti Kebangsaan Malaysia Medical Centre, Jalan Yaacob Latif, Bandar Tun Razak, Cheras, Kuala Lumpur 56000, Malaysia",+Duplication of Article+Investigation by Journal/Publisher,Ahmad Tajudin Noradina N A Karim Basri B Hamidon I Norlinah Azman Ali Raymond,01/01/2010 20200778 unavailable,01/01/2011 21298245 unavailable,Clinical Study Retraction,Malaysia No
16711,"Study for ReVersibility of Experimental Cholesteatoma Using Mongolian Gerbil (HSC) Medicine - Otorhinolaryngology;  Korean Journal of Otolaryngology-Head and Neck Surgery ---Korean Society of Otorhinolaryngology - Head and Neck Surgery Department of Otolaryngology, Ajou University School of Medicine, Suwon, Korea http://retractionwatch.com/2011/02/24/korean-ent-journal-retracts-17-papers-citing-overlap/",+Duplication of Article,Keehyun Park Young Myoung Chun Sung Kyun Moon Yun Hoon Choung Jin Suk Lee Youngju Kim,05/01/2003 00000000 unavailable,01/01/2011 00000000 10.3342/kjorl-hns.2011.54.1.99,Research Article Retraction,South Korea No
1746,"Study of the Systemic and Pulmonary Oxidative Stress Status During Exposure to Propofol and Sevoflurane Anaesthesia During Thoracic Surgery (BLS) Biology - General; (HSC) Medicine - Anesthesia/Anaesthesia; (HSC) Medicine - Cardiology; (HSC) Medicine - Pharmacology;  European Journal of Anaesthesiology ---Wolters Kluwer Department of Anaesthesiology, Minoufiya Faculty of Medicine, Minoufiya University, Damanhour, Beheira, Egypt http://retractionwatch.com/2011/05/26/retractions-we-havent-had-a-chance-to-cover-part-3-another-duplication-and-plagiarism-edition/",+Plagiarism of Text,Khaled Abou-Elenain,06/01/2010 20442581 10.1097/EJA.0b013e3283392c1d,01/01/2011 21124097 10.1097/EJA.0b013e32834204f5,Clinical Study Retraction,Egypt No
16721,"Systematized Intraoperative Facial Nerve Monitoring in Middle Ear and Mastoid Surgery; 'Surgical Dehiscence' and 'Electrical Dehiscence' (HSC) Medicine - Otorhinolaryngology;  Korean Journal of Otolaryngology-Head and Neck Surgery ---Korean Society of Otorhinolaryngology - Head and Neck Surgery Department of Otolaryngology, Ajou University School of Medicine, Suwon, Korea http://retractionwatch.com/2011/02/24/korean-ent-journal-retracts-17-papers-citing-overlap/",+Duplication of Article,Min Jung Cho Keehyun Park Jung YUn Mo You Ree Shin Yun Hoon Choung,03/01/2006 00000000 unavailable,01/01/2011 00000000 10.3342/kjorl-hns.2011.54.1.109,Review Article Retraction,South Korea No
16719,"The Clinical Characteristics and Treatment Results of Bilateral Sudden Sensorineural Hearing Loss (HSC) Medicine - Otorhinolaryngology;  Korean Journal of Otolaryngology-Head and Neck Surgery ---Korean Society of Otorhinolaryngology - Head and Neck Surgery Department of Otolaryngology, Ajou University School of Medicine, Suwon, Korea http://retractionwatch.com/2011/02/24/korean-ent-journal-retracts-17-papers-citing-overlap/",+Duplication of Article,Jeong Hoon Oh Keehyun Park Seung Joo Lee Jie Soo Kim Yun Hoon Choung,07/01/2005 00000000 unavailable,01/01/2011 00000000 10.3342/kjorl-hns.2011.54.1.107,Review Article Retraction,South Korea No
16718,"The Effects of Intratympanic Steroid Injection for the Patients with Refractory Sudden Sensorineural Hearing Loss (HSC) Medicine - Otorhinolaryngology;  Korean Journal of Otolaryngology-Head and Neck Surgery ---Korean Society of Otorhinolaryngology - Head and Neck Surgery Department of Otolaryngology, Ajou University School of Medicine, Suwon, Korea http://retractionwatch.com/2011/02/24/korean-ent-journal-retracts-17-papers-citing-overlap/",+Duplication of Article,Yun Hoon Choung Keehyun Park Jung Yun Mo Jeong Hoon Oh Jie Soo Kim,06/01/2005 00000000 unavailable,01/01/2011 00000000 10.3342/kjorl-hns.2011.54.1.106,Review Article Retraction,South Korea No
135,"The fibronectin EDA splicing variant induces epithelial-mesenchymal transition in lung cancer cells through integrin a9ß1-mediated activation of PI3-K and Erk (BLS) Biology - Cellular; (HSC) Medicine - Oncology;  American Journal of Physiology - Lung Cellular and Molecular Physiology ---APS: American Physiological Society Division of Pulmonary, Critical Care and Sleep Disorders Medicine, Department of Medicine, University of Louisville School of Medicine, Louisville, KY, 40202 Department of Respiratory Medicine, West China Hospital, West China Medical School, Sichuan University, Chengdu 610041, ChinaTianjin Medical University General Hospital, Tianjin Lung Cancer Institute, Tianjin Medical University, Tianjin, P.R. China 300052 Division of Pulmonary and Critical Care Medicine, University of Michigan Medical School, Arbor, MI, 48109Louisville Veterans Affairs Medical Center, Louisville, KY, 40202 http://retractionwatch.com/2011/07/14/university-of-louisville-investigating-work-by-team-under-review-at-emory/ http://retractionwatch.com/category/by-author/shou-wei-han-retractions/",+Duplication of Image+Falsification/Fabrication of Image+Investigation by Company/Institution+Manipulation of Images,XiaoJuan Sun Jeffrey D Ritzenthaler Ke Wang XiaoRong Zhong Eric S White ShouWei Han Jesse Roman,05/14/2010  10.1152/ajplung.00039.2010,01/01/2011 20472708 10.1152/ajplung.00039.2010,Article in Press Research Article Retraction,China United States No
16710,"The Morphologic Study of Elastic Structures in the Developing Murine Eustachian Tube (HSC) Medicine - Otorhinolaryngology;  Korean Journal of Otolaryngology-Head and Neck Surgery ---Korean Society of Otorhinolaryngology - Head and Neck Surgery Department of Otolaryngology, Ajou University School of Medicine, Suwon, Korea http://retractionwatch.com/2011/02/24/korean-ent-journal-retracts-17-papers-citing-overlap/",+Duplication of Article,Keehyun Park Sung Kyun Moon Yun Hoon Choung Ju Hyun Eum Jun Ho Lee,03/01/2003 00000000 unavailable,01/01/2011 00000000 10.3342/kjorl-hns.2011.54.1.98,Review Article Retraction,South Korea No
1220,"Treating myocardial stunning randomly, with either propofol or isoflurane following transient coronary occlusion and reperfusion in pigs (HSC) Medicine - Cardiology; (HSC) Medicine - Surgery;  Annals of Cardiac Anaesthesia ---Wolters Kluwer Anaesthesia Service, Malcom Randall Veterans Administration Medical Centre, Gainesville, Florida, USA Department of Anaesthesiology, University of Florida College of Medicine, USA http://retractionwatch.com/?s=Felipe+Urdaneta",+Investigation by Company/Institution+Withdrawal,Felipe Urdaneta Emilio Lobato David Kirby Avner Sidi,07/01/2009 19602735 10.4103/0971-9784.51362,01/01/2011 21287778 unavailable,Research Article Retraction,United States No
2584,"Using in situ simulation to identify and resolve latent environmental threats to patient safety: case study involving operational changes in a labor and delivery ward (HSC) Medicine - General; (HSC) Medicine - Obstetrics/Gynecology; (HSC) Medicine - Surgery;  Quality Management in Health Care ---Wolters Kluwer Western Michigan University KalamazooAptima, Inc Woburn MassachusettsKalamazoo Center for Medical Studies Kalamazoo Michigan http://retractionwatch.com/2011/04/13/remember-william-hamman-the-pilot-who-claimed-to-be-a-cardiologist-a-retraction-appears/ http://retractionwatch.com/2010/12/12/catch-me-if-you-can-what-happens-to-fake-cardiologist-william-hammans-published-papers/",+Duplication of Text+Forged Authorship,William R Hamman Beth M Beaudin-Seiler Jeffrey M Beaubien Amy M Gullickson Krystyna Orizondo-Korotko Amy C Gross Wayne Fuqua Richard Lammers,07/01/2010 20588141 10.1097/QMH.0b013e3181eb1452,01/01/2011 21192212 10.1097/QMH.0b013e31820c1c31,Research Article Retraction,United States No
2765,"VEGF-Targeted Therapy in Metastatic Renal Cell Carcinoma (BLS) Biology - Cancer; (BLS) Biology - Cellular; (BLS) Genetics; (HSC) Medicine - Oncology;  The Oncologist ---AlphaMed Press The University of California San Francisco Comprehensive Cancer Center, San Francisco, California, USA",+Euphemisms for Plagiarism+Plagiarism of Text,Brian I Rini,10/20/2004 15793222 10.1634/theoncologist.10-3-191,01/01/2011 22016497 10.1634/theoncologist.10-3-191.retraction,Research Article Retraction,United States No
