17784,"Mechanical circulatory support with optimal coronary reflow in a cardiogenic shock complicating acute myocardial infarction (HSC) Medicine - Cardiovascular; (HSC) Medicine - Rehabilitation/Therapy;  Journal of Cardiology ---Elsevier Department of Cardiovascular Medicine, Sakakibara Heart Institute, Tokyo, Japan Tokyo CCU Network Scientific Council, Tokyo, Japan",+Notice - Limited or No Information,Makoto Suzuki Tetsuya Sumiyoshi Hideki Miyachi Jun Yamashita Hiroyuki Tanaka Masao Yamasaki Katsumi Miyauchi Takeshi Yamamoto Ken Nagao Morimasa Takayama,06/23/2015 25888301 10.1016/j.jjcc.2015.04.013,01/01/2016 00000000 10.1016/j.jjcc.2015.04.013,Research Article Retraction,Japan No
4653,"Metabolic Signaling of Insulin Secretion by Pancreatic ß-cell and its Derangement in type 2 Diabetes (BLS) Biology - Cellular; (HSC) Medicine - Diabetes; (HSC) Medicine - Pharmacology;  European Review for Medical and Pharmacological Sciences ---Verduci Editore Department of Endocrinology, Xuzhou Central Hospital, Xuzhou Clinical School of Xuzhou Medical College, Jiangsu, China The Affiliated Xuzhou Hospital of Medical College of Southeast University, Jiangsu, China",+Notice - Limited or No Information,C Y Zou Ying Gong Jun Liang,01/01/2014 25070829,01/01/2016 26914109,Clinical Study Retraction,China No
14309,"Molecular and biochemical characterization of Pseudomonas putida isolated from bottled uncarbonated mineral drinking water (BLS) Biology - Cellular; (BLS) Biology - Molecular; (BLS) Plant Biology/Botany; (HSC) Medicine - Otorhinolaryngology; (PUB) Society/Association Journals;  Archives of Biological Sciences ---Serbian Biological Society Department of Food Technology, Higher School of Applied Professional Studies, 17500 Vranje, Serbia University of Belgrade, Institute of Molecular Genetics and Genetic Engineering, 11010 Belgrade, Serbia Institute of Food Technology and Biotechnology, Faculty of Agriculture, University of Belgrade, 11080 Zemun, Serbia Pharmaceutical Institutie Vranje, 17500 Vranje, Serbia http://retractionwatch.com/2015/08/06/serbian-journal-cleans-house-with-16-retractions-and-2-corrections-after-investigation/",+Concerns/Issues About Authorship+Investigation by Journal/Publisher,S Tasic M Kojic D Obradovic Irena Tasic,01/01/2014 00000000 10.2298/ABS1401023T,01/01/2016 00000000 10.2298/ABS151023125E,Research Article Correction,Serbia No
12187,"Molecular diagnosis of leishmaniasis at the subgenus and species level (BLS) Parasitology; (HSC) Medicine - Dermatology;  Parasitology Research ---Springer Council for Scientific and Industrial Research, National Environmental Engineering and Research Institute (CSIR-NEERI), NagpurDepartment of Medicine, University of Toronto, TorontoPublic Health Laboratory, OAHPP, TorontoInfectious Diseases Division, The Ottawa Hospital, OttawaDepartment of Pathology & Laboratory Medicine, University of Calgary, Calgary http://retractionwatch.com/2016/05/19/journal-pulls-parasite-paper-over-potential-for-patient-harm/",+Error in Analyses+Error in Text+Unreliable Results,Krishna Khairnar Carrie Lynde Filip Ralevski Jay Keystone Anne McCarthy Jeremy Levine Dylan R Pillai,11/05/2013  10.1007/s00436-013-3663-1,01/01/2016  10.1007/s00436-013-3663-1,Case Report Retraction,Canada India No
8694,"Neuroprotection by MK-801 Following Cerebral Ischemia in Mongolian Gerbils (BLS) Genetics; (BLS) Neuroscience; (BLS) Zoology; (HSC) Medicine - Neurology;  Archives of Biological Sciences ---Serbian Biological Society Department of Physiology and Biochemistry, Faculty of Biology, University of Belgrade, 11000 Belgrade, Serbia Institute for Medical Research, Military Medical Academy, 11000 Belgrade, Serbia http://retractionwatch.com/?s=Lidija+Radenovic",+Error in Image,Lidija L Radenovic Vesna M Selakovic P R Andus,01/01/2008  10.2298/ABS0803341R,01/01/2016  10.2298/ABS160524054E,Research Article Correction,Serbia No
12943,"Osteoonkologie  [Osteo-oncology] (HSC) Medicine - Oncology; (HSC) Medicine - Orthopedics; (HSC) Medicine - Rehabilitation/Therapy;  Der Orthopäde ---Springer Themistocles Gluck HospitalFachklinik für Gelenk- Wirbelsäulen- und Knochenerkrankungen, Ratingen, Deutschland Klinik und Poliklinik für Orthopädie, Universitätsklinikum Hamburg-Eppendorf, Hamburg, Deutschland",+Notice - Limited or No Information+Plagiarism of Article,Andreas A Kurth Andreas Neimeier,09/03/2015 00000000 10.1007/s00132-015-3148-2,01/01/2016 00000000 10.1007/s00132-015-3148-2,Review Article Retraction,Germany No
7025,"Parathyroid hormone plus alendronate in osteoporosis: a meta-analysis of randomized controlled trials (HSC) Medicine - Endocrinology; (HSC) Medicine - Orthopedics;  International Journal of Clinical and Experimental Medicine ---e-Century Publishing Corporation Department of Orthopaedics, Tenth People’s Hospital, Tongji University, Shanghai 200072, P R China",+Duplication of Article,Qinggang Zhang Jing Qian Yuchang Zhu,03/15/2015 26064224 unavailable,01/01/2016 29874329 unavailable,Meta-Analysis Retraction,China No
3534,"Prevalence and Association of Physical Activity with Obesity: An Urban, Community-Based, Cross-Sectional Study (BLS) Anatomy/Physiology; (BLS) Biology - General; (HSC) Medicine - General; (PUB) Society/Association Journals; (SOC) Sociology;  Indian Journal of Community Medicine: Official Publication of Indian Association of Preventive & Social Medicine ---Wolters Kluwer Department of Community Medicine, Christian Medical College, Ludhiana, Punjab, India",+Concerns/Issues About Authorship,Shavinder Singh Rajesh Issac Anoop Ivan Benjamin Seema Kaushal,02/03/2014 25861171 10.4103/0970-0218.153873,01/01/2016 26917881 10.4103/0970-0218.171000,Research Article Retraction,India No
7064,"Proline-rich protein 11 regulates epithelial-to-mesenchymal transition to promote breast cancer cell invasion (BLS) Biology - Cellular; (HSC) Medicine - Oncology;  International Journal of Clinical and Experimental Pathology ---e-Century Publishing Corporation Department of Endocrine and Breast Surgery, First Afflliated Hospital of Chongqing Medical University, Chongqing 400016, China",+Investigation by Journal/Publisher+Objections by Third Party+Plagiarism of Data+Plagiarism of Text,Fanhan Zhou Hongtao Liu Xiang Zhang Yuanyuan Shen Daofeng Zheng Aijie Zhang Yanmei Lai Hongyuan Li,12/01/2014 25674234,01/01/2016,Research Article Retraction,China No
9609,"Quantitative study of epigenetic signature in head and neck squamous cell carcinoma (BLS) Biology - Cancer; (BLS) Biology - Cellular; (BLS) Genetics; (HSC) Biostatistics/Epidemiology; (PUB) Society/Association Journals;  The Turkish Journal of Medical Sciences ---Scientific and Technological Research Council of Turkey Department of Oral Maxillofacial Sciences, Al-Farabi College of Dentistry and Nursing, Riyadh, Saudi Arabia Al-Farabi College of Dentistry, Saudi Arabia, Riyadh, Saudi Arabia College of Applied Medical Sciences, Salman bin Abdulaziz University, Al-Kharj, Saudia Arabia http://retractionwatch.com/2016/01/05/cancer-study-pulled-when-published-without-supervisors-consent/",+Concerns/Issues About Data+Lack of Approval from Third Party+Objections by Third Party,Ayesha Umair Bassel Tarakji Alzoghaibi Ibrahim Azzeghaibi Nasser Alenzi Fq Ayesha Shreen,04/01/2015 26084130 10.3906/sag-1402-5,01/01/2016,Research Article Retraction,Saudi Arabia No
1471,"Ramosetron compared with granisetron for the prevention of vomiting following strabismus surgery in children (HSC) Medicine - Ophthalmology; (HSC) Medicine - Surgery;  British Journal of Ophthalmology ---BMJ Publishing Department of Anaesthesiology, Toride Kyodo General Hospital, Toride City, Ibaraki, Japan http://retractionwatch.com/category/by-author/yoshitaka-fujii/ http://retractionwatch.com/2016/02/03/2001-fujii-papers-retracted-finally-what-took-so-long/",+Falsification/Fabrication of Data+Falsification/Fabrication of Image+Falsification/Fabrication of Results+Investigation by Journal/Publisher,Yoshitaka Fujii Hiroyoshi Tanaka Mutsuko Ito,06/01/2001  10.1136/bjo.85.6.670,01/01/2016  10.1136/bjo.85.6.670ret,Research Article Retraction,Japan No
2535,"Randomized Trial Comparing the Flexible 19G and 25G Needles for Endoscopic Ultrasound-Guided Fine Needle Aspiration of Solid Pancreatic Mass Lesions (HSC) Medicine - Oncology; (HSC) Medicine - Surgery; (HSC) Radiology/Imaging; (PUB) Society/Association Journals;  Pancreas ---Wolters Kluwer - Lippincott Williams & Wilkins Division of Gastroenterology and Hepatology, Department of Pathology, University of Alabama at Birmingham, Birmingham, AL  Center for Interventional Endoscopy, Florida Hospital, Orlando, FL http://retractionwatch.com/2016/01/14/oops-authors-accidentally-include-extra-patients-in-biopsy-paper/",+Error in Data+Error in Methods+Lack of IRB/IACUC Approval,Jayapal Ramesh Ji Young Bang Shantel Hebert-Magee Jessica Trevino Isam Eltoum Andra Frost Muhammad K Hasan Amy Logue Robert Hawes Shyam Varadarajulu,01/01/2015 25232713 10.1097/MPA.0000000000000217,01/01/2016 26658040 10.1097/MPA.0000000000000596,Clinical Study Retraction,United States No
9641,"Relationship between Sloan-Kettering Virus Expression and Granulosa Cells of Atretic Follicles in the Rat Ovary (BLS) Biology - Cellular; (BLS) Biology - Molecular; (HSC) Medicine - Obstetrics/Gynecology; (HSC) Veterinary Science; (PUB) Society/Association Journals;  The Reproductive & Developmental Biology ---The Korean Society of Animal Reproduction Department of Veterinary Physiology, Graduate School of Agricultural and Life Sciences, The University of Tokyo Animal Genetic Resources Station, National Institute of Animal Science, RDA, Namwon, Korea http://retractionwatch.com/2016/01/07/retractions-follow-misconduct-by-biologist-one-more-on-the-way/",+Duplication of Data+Investigation by Third Party+Misconduct by Author,Hyun Kim Takashi Matsuwaki Keitaro Yamanouchi Masugi Nishihara Sung-Woo Kim Yeoung-Gyu Ko Boh-Suk Yang,09/01/2011,01/01/2016,Research Article Retraction,Japan South Korea No
2548,"Results of Surgical and Nonsurgical Treatment of Aneurysms in a Developing Country (BLS) Biology - General; (HSC) Medicine - Surgery;  Stroke Research and Treatment ---Hindawi Neuroscience Research Center, Department of Neurology, Mashhad University of Medical Sciences, Mashhad 91766-99199, Iran Resident of Neurology, Ghaem Hospital, Mashhad University of Medical Sciences, Mashhad 91766-9919, Iran",+Duplication of Text+Euphemisms for Duplication,Kavian Ghandehari Fahimeh Ahmadi Azadeh Afzalnia,01/01/2011 21776362 10.4061/2011/560831,01/01/2016 26949560 10.1155/2016/2308436,Research Article Retraction,Iran No
1702,"Suppression of N-Methyl-N-nitrosourea/Testosterone-Induced Rat Prostate Cancer Growth by Celecoxib: Effects on Cyclooxygenase-2, Cell Cycle Regulation, and Apoptosis Mechanism(s) (BLS) Biochemistry; (BLS) Biology - Cancer; (BLS) Biology - Cellular; (BLS) Biology - Molecular; (HSC) Medicine - Pharmacology; (PUB) Society/Association Journals;  Clinical Cancer Research: An Official Journal of the American Association for Cancer Research ---American Association for Cancer Research Division of Nutritional Carcinogenesis, Microarray Unit, Molecular Pathology and Bioinformatics, American Health Foundation, Valhalla, New York 10595, USA Department of Allied Health and Biological Sciences, Dutchess Community College, State University of New York, Poughkeepsie, New York 12601, USA Department of Environmental Medicine, New York University, School of Medicine, Tuxedo, New York 10987, USA http://retractionwatch.com/2016/01/07/prostate-cancer-paper-retracted-after-investigation-cant-review-original-image/",+Concerns/Issues About Data+Investigation by Company/Institution+Manipulation of Images,Bhagavathi A Narayanan Mark S Condon Maarten C Bosland Narayanan K Narayanan Bandaru S Reddy,08/15/2003 12960143,01/01/2016 26728412 10.1158/1078-0432.CCR-15-2811,Research Article Retraction,United States No
1086,The Communication of Diagnostic Information by Doctors to Patients in the Consultation (HSC) Medicine - General; (HUM) History - General;  Bordering Biomedicine ---Brill The University of Lugano (Università della Svizzera Italiana) Switzerland http://retractionwatch.com/2016/04/18/communications-researcher-loses-two-book-chapters-investigated-for-plagiarism/,+Complaints about Author+Euphemisms for Plagiarism+Investigation by Company/Institution+Plagiarism of Article,Peter Johannes Schulz,01/01/2005 00000000 unavailable,01/01/2016 00000000 unavailable,Book Chapter/Reference Work Retraction,Switzerland No
8089,"Factors Influencing Happiness Index of Hospital Nurses (HSC) Medicine - Nursing; (HSC) Occupational Health and Safety; (PUB) Society/Association Journals; (SOC) Psychology;  Journal of Korean Academy of Nursing Administration ---Korean Academy of Nursing Administration Department of Nursing, Kaya University",+Duplication of Article,Moon Hee Nam Young Chae Kwon,06/30/2013 00000000 10.11111/jkana.2013.19.3.329,12/31/2015 00000000 10.11111/jkana.2015.21.5.587,Research Article Retraction,South Korea No
8450,"Unilaterally blocking the muscarinic receptors in the suprachiasmatic nucleus to rats on proestrus prevents LH pre-ovulatory secretion and ovulation (BLS) Biology - General; (HSC) Medicine - Obstetrics/Gynecology;  Experimental Physiology ---Wiley Biology of Reproduction Research Unit, Physiology of Reproduction Laboratory, Facultad de Estudios Superiores Zaragoza, MexicoInstituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán, Ciudad de México, MéxicoDepartment of Biology of Reproduction, UAM-Iztapalapa, Ciudad de México, MéxicoBenemérita Universidad Autónoma de Puebla, Escuela de Biología, Edificio 112A Ciudad Universitaria, CP 72570, Puebla, Puebla, MéxicoBiology of Reproduction Research Unit, Physiology of Reproduction Laboratory, Facultad de Estudios Superiores Zaragoza, UNAM, AP 9-020, CP 15000, Ciudad de México, México",+Breach of Policy by Author,Elizabeth Vieyra Deyra A Ramirez Noe Lagunas Mario Cardenas Roberto Chavira Pablo Damian-Matsumura Angelica Trujillo Roberto Dominguez Leticia Morales-Ledesma,10/26/2015 00000000 10.1113/EP085495,12/31/2015 00000000 10.1113/EP085495,Research Article Retraction,Mexico Yes
2471,"Hijacking of host calreticulin is required for the white spot syndrome virus replication cycle (BLS) Biology - Cellular; (BLS) Genetics; (BLS) Zoology; (HSC) Medicine - Immunology; (HSC) Medicine - Infectious Disease; (PUB) Society/Association Journals;  Journal of Virology ---American Society for Microbiology Department of Comparative Physiology, Uppsala University, Uppsala, Sweden Department of Veterinary Technology, Faculty of Veterinary Technology, Kasetsart University, Bangkok, Thailand College of Bioscience and Biotechnology, National Cheng Kung University, Tainan, Taiwan, Republic of China Science for Life Laboratory, Uppsala University, Uppsala, Sweden http://retractionwatch.com/2016/01/06/four-retractions-follow-swedish-investigation-of-biologists/",+Author Unresponsive+Investigation by Company/Institution+Investigation by Journal/Publisher+Investigation by Third Party+Manipulation of Images,Apiruck Watthanasurorot Enen Guo Sirinit Tharntada Chu-Fang Lo Kenneth Söderhäll Irene Söderhäll,05/07/2014 24807724 10.1128/JVI.01014-14,12/30/2015 26719562 10.1128/JVI.02629-15,Research Article Retraction,Sweden Taiwan Thailand No
4312,"Effects of atorvastatin treatment and withdrawal on blood brain barrier in focal cerebral ischemia-reperfusion injury (HSC) Medicine - Neurology; (HSC) Medicine - Rehabilitation/Therapy;  Life Sciences ---Elsevier Department of Neurology, The First Affiliated Hospital, Sun Yat-sen University, No. 58, Zhongshan Road 2, Guangzhou 510080, PR China Department of Rehabilitation, The Third Affiliated Hospital, Sun Yat-sen University, No. 600, Tianhe Road, Guangzhou 510630, PR China Department of Neurology, Sun Yat-sen Memorial Hospital, Sun Yat-sen University, No. 107, Yanjiang Road West, Guangzhou 510120, PR China",+Withdrawal,Hua Hong Juanjuan He Shiliang Yang Hongxuan Wang Xiaoming Zhou Wenjin Shang Huanquan Liao,12/29/2015,12/29/2015 26743953 10.1016/j.lfs.2015.12.045,Clinical Study Retraction,China No
14318,"Sirt1 Regulates Insulin Secretion by Repressing UCP2 in Pancreatic ß Cells (BLS) Genetics; (HSC) Medicine - Endocrinology; (HSC) Medicine - Geriatric;  PLoS Biology ---PLoS Department of Biology, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America Laval Hospital Research Center, Québec City, Québec, Canada The Whittier Institute for Diabetes, University of California San Diego, La Jolla, California, United States of America Elixir Pharmaceuticals, Cambridge, Massachusetts, United States of America Department of Medicine and Department of Biochemistry, Microbiology, and Immunology, University of Ottawa, and the Ottawa Regional Cancer Centre, Ottawa, Ontario, Canada Novartis Institutes for BioMedical Research, Cambridge, Massachusetts, United States of America Center for Genetics and Development, and Section of Microbiology, University of California Davis, Davis, California, United States of America http://retractionwatch.com/2016/03/08/popular-paper-by-famous-longevity-researcher-gets-mega-correction/",+Error in Data+Error in Image+Error in Text+Investigation by Company/Institution+Investigation by Journal/Publisher+Investigation by Third Party+Manipulation of Images,Laura Bordone Maria Carla Motta Frederic Picard Ashley Robinson Ulupi S Jhala Javier Apfeld Thomas McDonagh Madeleine Lemieux Michael McBurney Akos Szilvasi Erin J Easlon Su-Ju Lin Leonard Guarente,12/27/2005 16366736 10.1371/journal.pbio.0040031,12/29/2015 26714029 10.1371/journal.pbio.1002346,Research Article Correction,Canada United States No
4232,"Aneuploidy analysis of non-pronuclear embryos from IVF with use of array CGH: a case report (BLS) Biology - Cellular; (BLS) Genetics; (HSC) Medicine - Obstetrics/Gynecology;  Journal of Molecular Histology ---Springer Animal Husbandry and Veterinary Institute of Henan Agricultural University, Zhengzhou, China College of Biology Science, Henan Institute of Science and Technology, Xinxiang, China College of Animal Science, Henan Institute of Science and Technology, Xinxiang, China http://retractionwatch.com/2016/01/11/ivf-embryo-paper-pulled-for-duplication-errors-lack-of-permissions/",+Concerns/Issues about Referencing/Attributions+Duplication of Article+Error in Data+Plagiarism of Data,Deng Lixin Xiang Zhifeng He Cong Zhang Jinzhou Xie Hongbin,12/01/2013 24292656 10.1007/s10735-013-9556-x,12/28/2015 26712152 10.1007/s10735-015-9644-1,Case Report Retraction,China No
